;year;sector;vab;emp;IPC;TCC;index_TCP_1;index_TCP_2;TCP_1;TCP_2;ipi_empalme_04;vab_ipc;vab_ipi;vab_tcp_1;vab_tcc;vab_ipi_index;emp_index;productividad_ipc_level;productividad_ipi_level;productividad_tcp_1_level;productividad_tcc_level;productividad_ipi_index_1
0;1993;Alimentos, bebidas y tabaco;5636.0;110921.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;8907.230585559602;11972.592972361366;2850.3437011807673;5692.929292929293;1.0160558988619592;1.0523214997248733;0.08030247280099893;0.10793801870125014;0.02569706098196705;0.051324179307158185;0.9655375273883546
1;1993;Combustibles, quimicos y plasticos;5624.0;54652.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;8888.265580764231;11947.101291085934;2844.274835954691;5680.808080808081;0.7645343637453118;1.1356731708330736;0.1626338575123368;0.21860318544766766;0.052043380589085315;0.10394510870248264;0.6731992824876608
2;1993;Comunicaciones;3651.6;71426.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;5771.050959231626;7757.118612114046;1846.7556882951899;3688.4848484848485;0.7112050096114326;1.2030655213070574;0.08079762214363993;0.10860357029812738;0.0258555104345083;0.051640646942077796;0.5911606616726508
3;1993;Electricidad, gas y agua;3076.2;54362.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;4861.67897929355;6534.792494957067;1555.7536007048043;3107.272727272727;0.9098598934292944;1.6837638604968097;0.08943156946568466;0.12020883144396945;0.02861840257357721;0.05715891113779344;0.5403726227743313
4;1993;Maquinarias, equipos y vehiculos;2289.0;47257.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;3617.5746647171627;4862.538203288709;1157.636041874162;2312.121212121212;1.055332414422198;1.1339412117576484;0.07655108586489119;0.10289561765005627;0.0244966045638564;0.04892653389172423;0.9306764790622576
5;1993;Minas y canteras;2450.6;8703.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;3872.970062628169;5205.826177797864;1239.3634269186637;2475.3535353535353;0.5507289057144745;0.7302399731498573;0.4450155190886096;0.5981645613923778;0.14240646063640855;0.2844253171726457;0.7541752382287841
6;1993;Resto industria;19579.8;571440.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;30944.250074368327;41593.5017530591;9902.263946128316;19777.575757575756;0.7963824109147435;1.1031809310164422;0.05415135460305251;0.07278717232440693;0.017328615333417886;0.034610065374450084;0.7218964618804438
7;1993;Total;30523.0;610258.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;48239.07011409435;64840.21563083499;15436.664441295345;30831.31313131313;0.8073591163356594;1.1144616047671485;0.07904700981239796;0.10625049672570452;0.025295308609301875;0.05052176805762994;0.7244387001599271
8;1993;Total Manufactura;16287.6;293052.0;0.6327443694044567;0.99;1.997278184582081;2.0914715565656103;1.9773054027362602;2.0705568409999544;0.4707418028;25741.20100875809;34599.85899514425;8237.27077135413;16452.121212121212;0.8785421156706121;1.0997436888540302;0.08783833930073191;0.11806730203221356;0.02810856357013134;0.056140620818561936;0.7988607932690958
9;1994;Alimentos, bebidas y tabaco;6025.8;104346.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;9141.409615951681;12579.058609932308;3301.0477713539753;6025.8;1.0675236961831855;0.9899436464717378;0.08760670860360417;0.1205514213283912;0.03163559476505065;0.057748260594560404;1.0783681475081446
10;1994;Combustibles, quimicos y plasticos;6227.9;49449.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;9448.004405586888;13000.949104981482;3411.761992634243;6227.9;0.8319735565880292;1.027554391870831;0.19106563136942886;0.26291631994542825;0.06899557104560745;0.12594592408339905;0.8096637639524709
11;1994;Comunicaciones;4299.3;61535.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;6522.231465010631;8974.93223832221;2355.238256062622;4299.3;0.822859245551531;1.0364662287350515;0.10599222336898725;0.1458508529832162;0.03827477461708982;0.06986755504997157;0.7939084002339221
12;1994;Electricidad, gas y agua;3329.3;43995.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;5050.697838359709;6950.024864756154;1823.8538194378823;3329.3;0.9676740137744076;1.3626649321687418;0.11480163287554743;0.15797306204696338;0.041455934070641715;0.07567450846687124;0.7101334971865104
13;1994;Maquinarias, equipos y vehiculos;2530.5;47084.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;3838.8823115877935;5282.503204957633;1386.255996782375;2530.5;1.1464787788629616;1.1297900419916016;0.08153262916463754;0.11219316975952835;0.02944218836085241;0.05374437176110781;1.0147715382956828
14;1994;Minas y canteras;2797.0;9580.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;4243.174797672815;5838.830849344596;1532.2497621024709;2797.0;0.6176950237074019;0.8038261453263971;0.4429201250180391;0.6094812995140496;0.1599425638937861;0.2919624217118998;0.7684435587207532
15;1994;Resto industria;22315.3;525956.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;33853.313751343645;46583.933518905775;12224.745483105207;22315.3;0.8919332040358876;1.0153727946130546;0.06436529624406537;0.08857002015169667;0.02324290526794106;0.042428073831271056;0.8784292909638097
16;1994;Total;34133.2;563998.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;51781.59957237244;71254.1941890772;18698.815723917072;34133.2;0.8872228862290417;1.0299809525896626;0.09181167233283175;0.12633767174542676;0.03315404615604501;0.06052007276621548;0.8613973724449109
17;1994;Total Manufactura;17944.2;276471.0;0.6591762379277952;1;1.8254204172054214;2.102388879797266;1.8254204172054214;2.102388879797266;0.47903425740000005;27222.158457061327;37459.11638427219;9830.17382235222;17944.2;0.9511429328081565;1.037519748717506;0.09846297968706058;0.13549021917044532;0.035555894912494335;0.06490445652527752;0.9167468223943485
18;1995;Alimentos, bebidas y tabaco;6038.5;102473.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;8861.503012790427;12063.054609461002;3235.970471944104;6099.49494949495;1.0237329392664878;0.9721742595298181;0.08647646709660521;0.11771934665190832;0.031578761936745324;0.05952294701526207;1.0530344012210378
19;1995;Combustibles, quimicos y plasticos;6352.1;49789.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;9321.711234171742;12689.53037753701;3404.0255087912797;6416.262626262626;0.8120448464478732;1.0346196205556595;0.18722431127702388;0.2548661426728195;0.06836902747175641;0.12886908004303413;0.7848728463237061
20;1995;Comunicaciones;4812.2;59636.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;7061.906897101943;9613.286642651028;2578.8088275381992;4860.80808080808;0.8813862415880721;1.00448037729493;0.11841684380411066;0.16119938699193487;0.043242484867164116;0.08150794957421827;0.8774549125206896
21;1995;Electricidad, gas y agua;3789.7;36416.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;5561.387425283079;7570.64801746698;2030.8615214915244;3827.9797979797977;1.0540853445122988;1.127919221953788;0.15271823992978578;0.20789345390671626;0.05576838536608975;0.10511807441728355;0.9345397471694883
22;1995;Maquinarias, equipos y vehiculos;1471.3;41925.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;2159.1337886426354;2939.2021606193543;788.4546419427606;1486.1616161616162;0.6379045640286141;1.005998800239952;0.05149991147627037;0.07010619345544077;0.018806312270548853;0.035448100564379637;0.634100720474478
23;1995;Minas y canteras;3560.8;10864.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;5225.476513694485;7113.376642107931;1908.1963495070904;3596.767676767677;0.7525303381720244;0.9115623426749455;0.4809901061942641;0.6547658912102293;0.17564399387951862;0.33107213519584655;0.8255390804799508
24;1995;Resto industria;23783.600000000002;513169.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;34902.44978968326;47512.273844427706;12745.388311092125;24023.838383838385;0.9097079494992016;0.9906871328377025;0.06801355847621984;0.09258601716866706;0.02483662947506986;0.04681467193816927;0.9182595789787379
25;1995;Total;35178.1;545925.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;51623.88658346325;70274.95923773786;18851.58447612766;35533.43434343434;0.8750299245415061;0.9969757898831406;0.09456223214445804;0.12872639875026398;0.034531454826446234;0.06508849080630918;0.8776842260573566
26;1995;Total Manufactura;16987.2;266714.0;0.681430677311085;0.99;1.8849043903143219;2.134975496961447;1.8660553464111787;2.1136257419918323;0.5005780207;24928.727991864456;33935.16953909679;9103.26697044115;17158.78787878788;0.8616646572664655;1.000904406825457;0.09346613972968969;0.1272343016830642;0.034131192852423005;0.06433403525419693;0.860886066032405
27;1996;Alimentos, bebidas y tabaco;6031.0;101656.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;8836.739913581874;11959.684520996841;3522.414840879071;6031.0;1.0149604212002383;0.9644232776122801;0.0869278735498335;0.11764858464819432;0.03465033879829101;0.059327536003777444;1.0524014141519666
28;1996;Combustibles, quimicos y plasticos;6624.8;48135.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;9706.78736187982;13137.210746924204;3869.224645640138;6624.8;0.8406933878832823;1.0002493610124057;0.20165757477676993;0.2729242909925045;0.0803827702428615;0.1376295834631765;0.8404838039910085
29;1996;Comunicaciones;5136.1;58127.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;7525.514818462587;10185.06643480217;2999.7471172672854;5136.1;0.9338093993231387;0.9790635000842176;0.12946676791271847;0.17522092030901593;0.0516067768380836;0.08835997040962032;0.9537781760251646
30;1996;Electricidad, gas y agua;3567.6;34788.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;5227.3177442703845;7074.67592391118;2083.6622759608977;3567.6;0.985029576248069;1.0774948894257572;0.15026209452312247;0.20336541117371448;0.059896006552860113;0.10255260434632632;0.9141849171767609
31;1996;Maquinarias, equipos y vehiculos;1917.3;37116.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;2809.2656999354213;3802.073144106656;1119.8020186399342;1917.3;0.8251762481302687;0.8906058788242351;0.07568880536521773;0.10243757797463779;0.03017033135682547;0.051656967345619136;0.92653357422214
32;1996;Minas y canteras;4615.5;11410.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;6762.721451025889;9152.698376166625;2695.6898852723184;4615.5;0.9682719685375972;0.9573753985568049;0.5927012665228649;0.8021646254309049;0.2362567822324556;0.40451358457493425;1.0113817108703842
33;1996;Resto industria;25298.800000000003;521630.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;37068.299738969516;50168.40768691675;14775.803113319758;25298.800000000003;0.960564409860539;1.007021330404079;0.07106243839305545;0.0961762315950324;0.028326214200333107;0.04849951114774841;0.9538669945303954
34;1996;Total;37830.4;540843.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;55429.84672969121;75019.00999885905;22094.90339850632;37830.4;0.9341005582999922;0.9876949711549524;0.10248786936262688;0.13870755468566487;0.04085271215215196;0.06994710109957973;0.9457378903202371
35;1996;Total Manufactura;17854.3;257414.0;0.6824915137233457;1;1.7121776600551892;2.0564885624307663;1.7121776600551892;2.0564885624307663;0.5042775158;26160.47180219944;35405.70309123427;10427.831419914972;17854.3;0.899003701285136;0.966004060448901;0.10162800703224938;0.13754381304526664;0.0405099622394857;0.06936025235612671;0.9306417416789843
36;1997;Alimentos, bebidas y tabaco;6089.4;105406.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;8875.39449595969;11783.399895390949;3597.5584365703935;6089.4;1.0;1.0;0.0842019856171346;0.11179059916314962;0.0341304900723905;0.05777090488207502;1.0
37;1997;Combustibles, quimicos y plasticos;8075.5;48123.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;11770.165903393188;15626.637411769569;4770.927046100472;8075.5;1.0;1.0;0.24458504048777482;0.32472284379131744;0.09914026652744991;0.1678095713068595;1.0
38;1997;Comunicaciones;5636.5;59370.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;8215.285754996681;10907.007834987206;3329.9895109089603;5636.5;1.0;1.0;0.13837436003026243;0.18371244458459163;0.05608875713169884;0.0949385211386222;1.0
39;1997;Electricidad, gas y agua;3711.6;32286.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;5409.714292246196;7182.196448210505;2192.7772675755696;3711.6;1.0;1.0;0.16755603952939963;0.22245544348047155;0.06791727893128816;0.11496004460137521;1.0
40;1997;Maquinarias, equipos y vehiculos;2381.1;41675.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;3470.490004652284;4607.589169855058;1406.730776976018;2381.1;1.0;1.0;0.08327510509063668;0.1105600280709072;0.033754787689886455;0.057134973005398916;1.0
41;1997;Minas y canteras;4884.9;11918.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;7119.817153301391;9452.6111191571;2885.95152343461;4884.9;1.0;1.0;0.5974003317084571;0.7931373652590283;0.24215065643854758;0.40987581809028356;1.0
42;1997;Resto industria;26990.300000000003;517993.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;39338.778872187875;52228.05172867119;15945.607362066197;26990.300000000003;1.0;1.0;0.0759446148349261;0.10082771722527369;0.03078344178795118;0.05210553038361523;1.0
43;1997;Total;41503.2;547581.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;60491.55464326768;80311.49251788182;24519.687868208417;41503.2;1.0;1.0;0.11047051421299804;0.1466659590414602;0.04477819330511544;0.07579371818963769;1.0
44;1997;Total Manufactura;20352.4;266473.0;0.6860990801898499;1;1.692647974275886;2.020838681369841;1.692647974275886;2.020838681369841;0.5167778446;29663.93715958387;39383.26732206043;12024.000447409479;20352.4;1.0;1.0;0.11132061094213624;0.1477945882774631;0.045122772091016644;0.07637696877357181;1.0
45;1998;Alimentos, bebidas y tabaco;6317.8;106146.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;9123.925246658202;12464.415035163525;3455.5390673138054;6317.8;1.0577944520103195;1.0070204732178434;0.08595637373672302;0.11742708189817351;0.03255458582814054;0.05951990654381701;1.0504200064872886
46;1998;Combustibles, quimicos y plasticos;8216.7;48642.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;11866.244036565966;16210.76308516068;4494.1479398520605;8216.7;1.0373801258709159;1.010784863786547;0.24395057844179857;0.33326678765594914;0.09239233460491059;0.16892191932897496;1.0263114961820254
47;1998;Comunicaciones;6690.1;58865.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;9661.586674581033;13198.927320704597;3659.1696340871968;6690.1;1.210132744047862;0.9914940205490989;0.16413126092892266;0.22422368675281742;0.06216205952751545;0.11365157563917438;1.2205144145777893
48;1998;Electricidad, gas y agua;3975.1;30377.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;5740.6874620898125;7842.49203936157;2174.1924952482045;3975.1;1.0919350502192937;0.9408722046707552;0.18898138269380824;0.25817203935087635;0.07157364108530152;0.13085887348981137;1.1605561784040594
49;1998;Maquinarias, equipos y vehiculos;2525.2;42359.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;3646.797308059972;4981.978037733852;1381.1654773466746;2525.2;1.0812548285181796;1.0164127174565087;0.08609262041266252;0.11761321177869762;0.032606187052259844;0.059614249628178184;1.0637950607543882
50;1998;Minas y canteras;3417.2;10462.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;4934.989609180476;6741.808708436607;1869.0474691862255;3417.2;0.7132218413992876;0.8778318509817084;0.471706137371485;0.6444091673137647;0.17865106759570115;0.3266297075129038;0.8124811609440555
51;1998;Resto industria;29991.0;568814.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;43311.85572074554;59169.374041531744;16403.664593340774;29991.0;1.1329041019741894;1.0981113644392877;0.0761441450469671;0.1040223588757164;0.028838362968106927;0.05272549550468167;1.031684161244126
52;1998;Total;42635.9;570576.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;61573.13691854672;84116.55212221478;23319.829389990926;42635.9;1.047378768405851;1.0419937872205207;0.10791399729141556;0.14742392270655405;0.04087068048777188;0.0747243136760046;1.0051679590141267
53;1998;Total Manufactura;20721.5;265025.0;0.6924432006185063;1;1.828310974620582;2.00878715905479;1.828310974620582;2.00878715905479;0.5068669474;29925.198170031963;40881.53726790037;11333.684634420688;20721.5;1.0380433124958297;0.9945660535964244;0.11291462379032907;0.1542553995581563;0.04276458686697741;0.07818696349401;1.0437148027948353
54;1999;Alimentos, bebidas y tabaco;6271.3;104415.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;9163.68229350595;12632.0856263639;3229.2195818028604;6271.3;1.0720238418883596;0.9905982581636719;0.08776212511139156;0.1209796066308854;0.030926778545255572;0.060061293875401045;1.0821983917835984
55;1999;Combustibles, quimicos y plasticos;7731.2;47277.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;11296.901846116945;15572.717043443077;3980.951705521068;7731.2;0.9965494580244193;0.9824200486253974;0.23895132614414927;0.32939308846676135;0.0842048291033921;0.16352983480339275;1.0143822486306053
56;1999;Comunicaciones;6440.3;56322.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;9410.626676265905;12972.49709940067;3316.241109926963;6440.3;1.1893726763253845;0.9486609398686205;0.16708615951610215;0.23032735164590518;0.05888003107004302;0.11434785696530664;1.2537384289165525
57;1999;Electricidad, gas y agua;4270.0;31431.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;6239.363990443832;8600.92893412432;2198.7096159166704;4270.0;1.1975346255346861;0.9735179334696153;0.19850987847805773;0.2736447753531329;0.06995353682404856;0.13585313862110654;1.2301104934622784
58;1999;Maquinarias, equipos y vehiculos;1316.9;32882.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;1924.2666133525722;2652.59093989422;678.0985229978135;1316.9;0.5757004025551313;0.7890101979604079;0.058520364130909684;0.08066999999678304;0.02062218000723233;0.04004926707621191;0.7296488740491788
59;1999;Minas y canteras;4770.2;9649.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;6970.260915038681;9608.466323550312;2456.272742352623;4770.2;1.0164880584241267;0.8096157073334452;0.7223816887800477;0.9957991837030068;0.2545624150018264;0.4943724738314851;1.255519191657036
60;1999;Resto industria;29809.200000000004;586406.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;43557.482216378994;60043.74959791539;15349.361752408247;29809.200000000004;1.1496455948586282;1.1320732133445819;0.07427871170550607;0.10239279543168964;0.02617531497359892;0.05083372271088632;1.0155223013025196
61;1999;Total;41743.7;561354.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;60996.28538826468;84083.04382843217;21494.677890852625;41743.7;1.0469615392804534;1.0251524432001842;0.10865921573243387;0.14978613108382977;0.03829077176051587;0.07436252347003851;1.0212740029299336
62;1999;Total Manufactura;18108.1;244677.0;0.6843646253912904;1;1.9420481763890327;1.9423035935336923;1.9420481763890327;1.9423035935336923;0.4964580027;26459.72531038781;36474.58576862215;9324.228008426382;18108.1;0.9261442294857799;0.9182055968146867;0.1081414489730862;0.14907239245463264;0.03810831426094967;0.07400818221573748;1.0086458116772896
63;2000;Alimentos, bebidas y tabaco;6453.4;101742.0;0.6779377065296085;1;1.9542106316288086;1.8611115419708282;1.9542106316288086;1.8611115419708282;0.5031784541;9519.16368988417;12825.270930057497;3302.3052354500683;6453.4;1.08841854167014;0.9652391704457052;0.09356179050818904;0.1260567998472361;0.03245764026115142;0.06342906567592538;1.1276153879743152
64;2000;Combustibles, quimicos y plasticos;8089.9;46528.0;0.6779377065296085;1;1.9542106316288086;1.8611115419708282;1.9542106316288086;1.8611115419708282;0.5031784541;11933.102292558024;16077.59619689964;4139.727759672035;8089.9;1.0288583380574519;0.9668557654344077;0.2564714213496824;0.3455466857999407;0.08897282839735289;0.17387164718019257;1.0641280476775008
